locus_tag	ftype	length_bp	gene	EC_number	COG	product
LHHIPBPA_01956	CDS	762				hypothetical protein
LHHIPBPA_01957	CDS	633	slmA			Nucleoid occlusion factor SlmA
LHHIPBPA_01958	CDS	891	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
LHHIPBPA_01959	CDS	798	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
LHHIPBPA_01960	CDS	1179				hypothetical protein
LHHIPBPA_01961	CDS	3456	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
LHHIPBPA_01962	CDS	459				hypothetical protein
LHHIPBPA_01963	CDS	705	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
LHHIPBPA_01964	CDS	1305	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
LHHIPBPA_01965	CDS	1317	proS	6.1.1.15	COG0442	Proline--tRNA ligase
LHHIPBPA_01966	CDS	339				hypothetical protein
LHHIPBPA_01967	CDS	264				hypothetical protein
LHHIPBPA_01968	CDS	426	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
LHHIPBPA_01969	CDS	222				hypothetical protein
LHHIPBPA_01970	CDS	324				hypothetical protein
LHHIPBPA_01971	CDS	1602				hypothetical protein
LHHIPBPA_01972	CDS	942	tsf			Elongation factor Ts
LHHIPBPA_01973	CDS	960	rpsB		COG0052	30S ribosomal protein S2
LHHIPBPA_01974	CDS	876	hrpB_1	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
LHHIPBPA_01975	CDS	1620	hrpB_2	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
LHHIPBPA_01976	CDS	1764	potE			Putrescine transporter PotE
LHHIPBPA_01977	CDS	1434				hypothetical protein
LHHIPBPA_01978	CDS	1476	alsT		COG1115	Amino-acid carrier protein AlsT
LHHIPBPA_01979	tRNA	85				tRNA-Leu(tag)
LHHIPBPA_01980	CDS	1119				hypothetical protein
LHHIPBPA_01981	CDS	408				hypothetical protein
LHHIPBPA_01982	CDS	1245	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
LHHIPBPA_01983	CDS	681				hypothetical protein
LHHIPBPA_01984	CDS	732	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
LHHIPBPA_01985	CDS	2733	valS	6.1.1.9	COG0525	Valine--tRNA ligase
LHHIPBPA_01986	CDS	603				hypothetical protein
LHHIPBPA_01987	CDS	1485	bepC			Outer membrane efflux protein BepC
LHHIPBPA_01988	CDS	630	pcm_1	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
LHHIPBPA_01989	tRNA	74				tRNA-Cys(gca)
LHHIPBPA_01990	CDS	123				hypothetical protein
LHHIPBPA_01991	CDS	804	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LHHIPBPA_01992	tRNA	75				tRNA-Asn(gtt)
LHHIPBPA_01993	CDS	513				hypothetical protein
LHHIPBPA_01994	CDS	222				hypothetical protein
LHHIPBPA_01995	CDS	381				hypothetical protein
LHHIPBPA_01996	CDS	294				hypothetical protein
LHHIPBPA_01997	CDS	1335	gltX_3	6.1.1.17	COG0008	Glutamate--tRNA ligase
LHHIPBPA_01998	CDS	435				hypothetical protein
LHHIPBPA_01999	CDS	432	dksA		COG1734	RNA polymerase-binding transcription factor DksA
LHHIPBPA_02000	CDS	426	fliX			Flagellar assembly protein FliX
LHHIPBPA_02001	CDS	1107	flgI			Flagellar P-ring protein
LHHIPBPA_02002	CDS	303				hypothetical protein
LHHIPBPA_02003	CDS	444				hypothetical protein
LHHIPBPA_02004	CDS	1575				hypothetical protein
LHHIPBPA_02005	CDS	1503	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
LHHIPBPA_02006	CDS	138				hypothetical protein
LHHIPBPA_02007	CDS	489				hypothetical protein
LHHIPBPA_02008	CDS	2904	uvrA		COG0178	UvrABC system protein A
LHHIPBPA_02009	CDS	906				hypothetical protein
LHHIPBPA_02010	CDS	954				hypothetical protein
LHHIPBPA_02011	CDS	1404	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
LHHIPBPA_02012	CDS	879				hypothetical protein
LHHIPBPA_02013	CDS	636				hypothetical protein
LHHIPBPA_02014	CDS	618				hypothetical protein
LHHIPBPA_02015	CDS	1005	secF			Protein translocase subunit SecF
LHHIPBPA_02016	CDS	1590	secD		COG0342	Protein translocase subunit SecD
LHHIPBPA_02017	CDS	351				hypothetical protein
LHHIPBPA_02018	CDS	1056				hypothetical protein
LHHIPBPA_02019	CDS	108				hypothetical protein
LHHIPBPA_02020	CDS	645	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
LHHIPBPA_02021	CDS	366				hypothetical protein
LHHIPBPA_02022	CDS	795	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
LHHIPBPA_02023	CDS	390				hypothetical protein
LHHIPBPA_02024	CDS	867	serS	6.1.1.11	COG0172	Serine--tRNA ligase
LHHIPBPA_02025	CDS	783	thiG	2.8.1.10	COG2022	Thiazole synthase
LHHIPBPA_02026	CDS	201				hypothetical protein
LHHIPBPA_02027	CDS	849				hypothetical protein
LHHIPBPA_02028	CDS	468	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
LHHIPBPA_02029	CDS	510	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
LHHIPBPA_02030	CDS	1359	accC	6.3.4.14	COG0439	Biotin carboxylase
LHHIPBPA_02031	CDS	606	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
LHHIPBPA_02032	CDS	654				hypothetical protein
LHHIPBPA_02033	CDS	453				hypothetical protein
LHHIPBPA_02034	CDS	2412				hypothetical protein
LHHIPBPA_02035	CDS	492				hypothetical protein
LHHIPBPA_02036	CDS	915				hypothetical protein
LHHIPBPA_02037	CDS	1938	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
LHHIPBPA_02038	CDS	702				hypothetical protein
LHHIPBPA_02039	CDS	723				hypothetical protein
LHHIPBPA_02040	CDS	1500	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
LHHIPBPA_02041	CDS	318				hypothetical protein
LHHIPBPA_02042	CDS	1479	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
LHHIPBPA_02043	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
LHHIPBPA_02044	CDS	525				hypothetical protein
LHHIPBPA_02045	CDS	507	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
LHHIPBPA_02046	CDS	921				hypothetical protein
LHHIPBPA_02047	CDS	981	pyrB	2.1.3.2		Aspartate carbamoyltransferase
LHHIPBPA_02048	CDS	1287	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
LHHIPBPA_02049	CDS	642	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
LHHIPBPA_02050	CDS	2619	topA	5.6.2.1	COG0550	DNA topoisomerase 1
LHHIPBPA_02051	CDS	297				hypothetical protein
LHHIPBPA_02052	CDS	840				hypothetical protein
LHHIPBPA_02053	CDS	651				hypothetical protein
LHHIPBPA_02054	CDS	897	panC	6.3.2.1	COG0414	Pantothenate synthetase
LHHIPBPA_02055	CDS	1698				hypothetical protein
LHHIPBPA_02056	CDS	282				hypothetical protein
LHHIPBPA_02057	CDS	297				hypothetical protein
LHHIPBPA_02058	CDS	462				hypothetical protein
LHHIPBPA_02059	CDS	1476	pepA_2	3.4.11.1	COG0260	Cytosol aminopeptidase
LHHIPBPA_02060	CDS	1134				hypothetical protein
LHHIPBPA_02061	CDS	1131				hypothetical protein
LHHIPBPA_02062	CDS	2304	lptD_2			LPS-assembly protein LptD
LHHIPBPA_02063	CDS	1341	surA	5.2.1.8		Chaperone SurA
LHHIPBPA_02064	CDS	1005	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
LHHIPBPA_02065	CDS	810	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
LHHIPBPA_02066	CDS	513				hypothetical protein
LHHIPBPA_02067	CDS	1725	kefB			Glutathione-regulated potassium-efflux system protein KefB
LHHIPBPA_02068	CDS	642	gmk	2.7.4.8	COG0194	Guanylate kinase
LHHIPBPA_02069	CDS	885				hypothetical protein
LHHIPBPA_02070	CDS	1140	mltG	4.2.2.-		Endolytic murein transglycosylase
LHHIPBPA_02071	CDS	1281	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
LHHIPBPA_02072	CDS	240	acpP		COG0236	Acyl carrier protein AcpP
LHHIPBPA_02073	CDS	132				hypothetical protein
LHHIPBPA_02074	CDS	741	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LHHIPBPA_02075	CDS	1269			COG1680	putative protein
LHHIPBPA_02076	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
LHHIPBPA_02077	CDS	378	cheY_1		COG0784	Chemotaxis protein CheY
LHHIPBPA_02078	CDS	1407		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
LHHIPBPA_02079	CDS	411				hypothetical protein
LHHIPBPA_02080	CDS	1014	qmcA		COG0330	Protein QmcA
LHHIPBPA_02081	CDS	459				hypothetical protein
LHHIPBPA_02082	CDS	444	rnhA	3.1.26.4	COG0328	Ribonuclease HI
LHHIPBPA_02083	CDS	216	tatA			Sec-independent protein translocase protein TatA
LHHIPBPA_02084	CDS	519	tatB			Sec-independent protein translocase protein TatB
LHHIPBPA_02085	CDS	885	tatC2		COG0805	Sec-independent protein translocase protein TatCy
LHHIPBPA_02086	CDS	1101				hypothetical protein
LHHIPBPA_02087	CDS	276				hypothetical protein
LHHIPBPA_02088	CDS	1407	glnA	6.3.1.2	COG0174	Glutamine synthetase
LHHIPBPA_02089	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
LHHIPBPA_02090	CDS	825	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
LHHIPBPA_02091	CDS	768	yaaA		COG3022	Peroxide stress resistance protein YaaA
LHHIPBPA_02092	CDS	849	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
LHHIPBPA_02093	CDS	993	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
LHHIPBPA_02094	CDS	552	yceJ		COG3038	Cytochrome b561 
LHHIPBPA_02095	CDS	1785	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
LHHIPBPA_02096	CDS	1404		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
LHHIPBPA_02097	CDS	1281	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
LHHIPBPA_02098	CDS	315				hypothetical protein
LHHIPBPA_02099	CDS	1407	dxs_2	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
LHHIPBPA_02100	CDS	1032	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
LHHIPBPA_02101	CDS	330				hypothetical protein
LHHIPBPA_02102	CDS	1281	eno	4.2.1.11		Enolase
LHHIPBPA_02103	CDS	672				hypothetical protein
LHHIPBPA_02104	CDS	183	rpmF		COG0333	50S ribosomal protein L32
LHHIPBPA_02105	CDS	348				hypothetical protein
LHHIPBPA_02106	CDS	531				hypothetical protein
LHHIPBPA_02107	CDS	1113	lhgD	1.1.5.-		L-2-hydroxyglutarate dehydrogenase
LHHIPBPA_02108	CDS	456	ratA		COG2867	Ribosome association toxin RatA
LHHIPBPA_02109	CDS	963	lipA	2.8.1.8	COG0320	Lipoyl synthase
LHHIPBPA_02110	CDS	1554	aas		COG0204	Bifunctional protein Aas
LHHIPBPA_02111	CDS	240				hypothetical protein
LHHIPBPA_02112	CDS	537				hypothetical protein
LHHIPBPA_02113	CDS	879				hypothetical protein
LHHIPBPA_02114	CDS	1437	xylP			Isoprimeverose transporter
LHHIPBPA_02115	CDS	1041	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
LHHIPBPA_02116	CDS	1320	hflX		COG2262	GTPase HflX
LHHIPBPA_02117	CDS	246	hfq		COG1923	RNA-binding protein Hfq
LHHIPBPA_02118	CDS	864	dat	2.6.1.21		D-alanine aminotransferase
LHHIPBPA_02119	CDS	1416	atoC_2		COG2204	Regulatory protein AtoC
LHHIPBPA_02120	CDS	2301	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
LHHIPBPA_02121	CDS	1053	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
LHHIPBPA_02122	CDS	1155	ispDF		COG0245	Bifunctional enzyme IspD/IspF
LHHIPBPA_02123	CDS	2325				hypothetical protein
LHHIPBPA_02124	CDS	492	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
LHHIPBPA_02125	CDS	231				hypothetical protein
LHHIPBPA_02126	CDS	975				hypothetical protein
LHHIPBPA_02127	CDS	1314				hypothetical protein
LHHIPBPA_02128	CDS	1083		2.7.13.3	COG3920	Blue-light-activated histidine kinase 2
LHHIPBPA_02129	CDS	1386	hmp	1.14.12.17		Flavohemoprotein
LHHIPBPA_02130	CDS	117				hypothetical protein
LHHIPBPA_02131	CDS	324				hypothetical protein
LHHIPBPA_02132	CDS	2487				hypothetical protein
LHHIPBPA_02133	CDS	645	ctaC_2	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
LHHIPBPA_02134	CDS	516				hypothetical protein
LHHIPBPA_02135	CDS	513				hypothetical protein
LHHIPBPA_02136	CDS	699				hypothetical protein
LHHIPBPA_02137	CDS	1293				hypothetical protein
LHHIPBPA_02138	CDS	435				hypothetical protein
LHHIPBPA_02139	CDS	219				hypothetical protein
LHHIPBPA_02140	CDS	666				hypothetical protein
LHHIPBPA_02141	CDS	1497	lutP		COG1620	L-lactate permease
LHHIPBPA_02142	CDS	1014	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
LHHIPBPA_02143	CDS	813				hypothetical protein
LHHIPBPA_02144	CDS	2442	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
LHHIPBPA_02145	CDS	960	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
LHHIPBPA_02146	CDS	429				hypothetical protein
LHHIPBPA_02147	CDS	2733	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
LHHIPBPA_02148	CDS	924			COG0589	Universal stress protein/MSMEI_3859
LHHIPBPA_02149	CDS	849				hypothetical protein
LHHIPBPA_02150	CDS	897	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
LHHIPBPA_02151	CDS	1521		2.4.2.4		Putative thymidine phosphorylase
LHHIPBPA_02152	CDS	1368		3.1.-.-	COG1236	Ribonuclease
LHHIPBPA_02153	CDS	819				hypothetical protein
LHHIPBPA_02154	CDS	204				hypothetical protein
LHHIPBPA_02155	CDS	1314		1.8.5.4	COG0446	Sulfide-quinone reductase
LHHIPBPA_02156	CDS	627				hypothetical protein
LHHIPBPA_02157	CDS	462				hypothetical protein
LHHIPBPA_02158	CDS	3237	arpB		COG0841	Antibiotic efflux pump membrane transporter ArpB
LHHIPBPA_02159	CDS	330	hlyU		COG0640	Transcriptional activator HlyU
LHHIPBPA_02160	CDS	384				hypothetical protein
LHHIPBPA_02161	CDS	2583	btuB_8			Vitamin B12 transporter BtuB
LHHIPBPA_02162	CDS	1044	nikB		COG0601	Nickel transport system permease protein NikB
LHHIPBPA_02163	CDS	825	gsiD		COG1173	Glutathione transport system permease protein GsiD
LHHIPBPA_02164	CDS	804	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
LHHIPBPA_02165	CDS	798	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
LHHIPBPA_02166	CDS	1509	sgrR			HTH-type transcriptional regulator SgrR
LHHIPBPA_02167	CDS	1116				hypothetical protein
LHHIPBPA_02168	CDS	846				hypothetical protein
LHHIPBPA_02169	CDS	768	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
LHHIPBPA_02170	CDS	639	gstA	2.5.1.18	COG0625	Glutathione S-transferase GstA
LHHIPBPA_02171	CDS	1266	lgoT			putative L-galactonate transporter
LHHIPBPA_02172	CDS	2445	btuB_9			Vitamin B12 transporter BtuB
LHHIPBPA_02173	CDS	1623	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LHHIPBPA_02174	CDS	1017	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
LHHIPBPA_02175	CDS	795	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
LHHIPBPA_02176	CDS	399				hypothetical protein
LHHIPBPA_02177	CDS	1191				hypothetical protein
LHHIPBPA_02178	CDS	969				hypothetical protein
LHHIPBPA_02179	CDS	522				hypothetical protein
LHHIPBPA_02180	CDS	975	ribN			Riboflavin transporter
LHHIPBPA_02181	CDS	1185	fadA_3	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
LHHIPBPA_02182	CDS	891	mmgB_2	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
LHHIPBPA_02183	CDS	1152	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
LHHIPBPA_02184	CDS	1020				hypothetical protein
LHHIPBPA_02185	CDS	801	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
LHHIPBPA_02186	CDS	1131	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LHHIPBPA_02187	CDS	780	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LHHIPBPA_02188	CDS	984				hypothetical protein
LHHIPBPA_02189	CDS	618				hypothetical protein
LHHIPBPA_02190	CDS	732	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
LHHIPBPA_02191	CDS	1299	bbsG_2	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
LHHIPBPA_02192	CDS	1065				hypothetical protein
LHHIPBPA_02193	CDS	1335				hypothetical protein
LHHIPBPA_02194	CDS	414				hypothetical protein
LHHIPBPA_02195	CDS	837				hypothetical protein
LHHIPBPA_02196	CDS	462				hypothetical protein
LHHIPBPA_02197	CDS	297			COG0630	Type IV secretion system protein VirB11
LHHIPBPA_02198	CDS	1494	virD4			Protein VirD4
LHHIPBPA_02199	CDS	375				hypothetical protein
LHHIPBPA_02200	CDS	327				hypothetical protein
LHHIPBPA_02201	CDS	348				hypothetical protein
LHHIPBPA_02202	CDS	771				hypothetical protein
LHHIPBPA_02203	CDS	633				hypothetical protein
LHHIPBPA_02204	CDS	1140				hypothetical protein
LHHIPBPA_02205	CDS	669				hypothetical protein
LHHIPBPA_02206	CDS	1017				hypothetical protein
LHHIPBPA_02207	CDS	522				hypothetical protein
LHHIPBPA_02208	CDS	753				hypothetical protein
LHHIPBPA_02209	CDS	147				hypothetical protein
LHHIPBPA_02210	CDS	342				hypothetical protein
LHHIPBPA_02211	CDS	891	traC	2.7.7.-		DNA primase TraC
LHHIPBPA_02212	CDS	297				hypothetical protein
LHHIPBPA_02213	CDS	606				hypothetical protein
LHHIPBPA_02214	CDS	276				hypothetical protein
LHHIPBPA_02215	CDS	1122				hypothetical protein
LHHIPBPA_02216	CDS	918				hypothetical protein
LHHIPBPA_02217	CDS	360	ble			Bleomycin resistance protein
LHHIPBPA_02218	CDS	219				hypothetical protein
LHHIPBPA_02219	CDS	387				hypothetical protein
LHHIPBPA_02220	CDS	405	merR1			Mercuric resistance operon regulatory protein
LHHIPBPA_02221	CDS	477				hypothetical protein
LHHIPBPA_02222	CDS	3099				hypothetical protein
LHHIPBPA_02223	CDS	654				hypothetical protein
LHHIPBPA_02224	CDS	1968				hypothetical protein
LHHIPBPA_02225	CDS	1884	rep	3.6.4.12		ATP-dependent DNA helicase Rep
LHHIPBPA_02226	CDS	261				hypothetical protein
LHHIPBPA_02227	CDS	1281				hypothetical protein
LHHIPBPA_02228	CDS	1440				IS1182 family transposase ISCc5
LHHIPBPA_02229	CDS	2034				hypothetical protein
LHHIPBPA_02230	CDS	222				hypothetical protein
LHHIPBPA_02231	CDS	240				hypothetical protein
LHHIPBPA_02232	CDS	468				hypothetical protein
LHHIPBPA_02233	CDS	726				hypothetical protein
LHHIPBPA_02234	CDS	264				hypothetical protein
LHHIPBPA_02235	CDS	363				hypothetical protein
LHHIPBPA_02236	CDS	204				hypothetical protein
LHHIPBPA_02237	CDS	600	cnrA_1			Nickel and cobalt resistance protein CnrA
LHHIPBPA_02238	CDS	1362	czcA			Cobalt-zinc-cadmium resistance protein CzcA
LHHIPBPA_02239	CDS	1251	cnrA_2			Nickel and cobalt resistance protein CnrA
LHHIPBPA_02240	CDS	1161	cnrB			Nickel and cobalt resistance protein CnrB
LHHIPBPA_02241	CDS	1254	cnrC			Nickel and cobalt resistance protein CnrC
LHHIPBPA_02242	CDS	336				hypothetical protein
LHHIPBPA_02243	CDS	651	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LHHIPBPA_02244	CDS	651				hypothetical protein
LHHIPBPA_02245	CDS	534	lspA_2	3.4.23.36		Lipoprotein signal peptidase
LHHIPBPA_02246	CDS	543				hypothetical protein
LHHIPBPA_02247	CDS	435	zntR		COG0789	HTH-type transcriptional regulator ZntR
LHHIPBPA_02248	CDS	1932				hypothetical protein
LHHIPBPA_02249	CDS	417				hypothetical protein
LHHIPBPA_02250	CDS	1089	acr3_2		COG0798	Arsenical-resistance protein Acr3
LHHIPBPA_02251	CDS	417	arsC_2	1.20.4.1		Arsenate reductase
LHHIPBPA_02252	CDS	336				hypothetical protein
LHHIPBPA_02253	CDS	291				hypothetical protein
LHHIPBPA_02254	CDS	1254	intA_2		COG0582	Prophage integrase IntA
LHHIPBPA_02255	CDS	1563	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
LHHIPBPA_02256	CDS	648	mqnB	3.2.2.26		Futalosine hydrolase
LHHIPBPA_02257	CDS	1407	rsmB	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
LHHIPBPA_02258	CDS	399				hypothetical protein
LHHIPBPA_02259	CDS	1461	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
LHHIPBPA_02260	CDS	549				hypothetical protein
LHHIPBPA_02261	CDS	675	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
LHHIPBPA_02262	CDS	465	ppiA_2	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
LHHIPBPA_02263	CDS	588				hypothetical protein
LHHIPBPA_02264	CDS	1149	rnd_2	3.1.13.5	COG0349	Ribonuclease D
LHHIPBPA_02265	CDS	1038	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
LHHIPBPA_02266	CDS	471				hypothetical protein
LHHIPBPA_02267	CDS	1371				hypothetical protein
LHHIPBPA_02268	CDS	594	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
LHHIPBPA_02269	CDS	651				hypothetical protein
LHHIPBPA_02270	CDS	420	ndk	2.7.4.6		Nucleoside diphosphate kinase
LHHIPBPA_02271	CDS	1887	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
LHHIPBPA_02272	CDS	1329	pbpE		COG1680	Penicillin-binding protein 4*
LHHIPBPA_02273	CDS	963				hypothetical protein
LHHIPBPA_02274	CDS	1869	mutL			DNA mismatch repair protein MutL
LHHIPBPA_02275	CDS	465	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
LHHIPBPA_02276	CDS	1029	nanM	5.1.3.24		N-acetylneuraminate epimerase
LHHIPBPA_02277	CDS	366				hypothetical protein
LHHIPBPA_02278	CDS	579	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
LHHIPBPA_02279	CDS	1482				hypothetical protein
LHHIPBPA_02280	CDS	462	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
LHHIPBPA_02281	CDS	414				hypothetical protein
LHHIPBPA_02282	CDS	588				hypothetical protein
LHHIPBPA_02283	CDS	1125	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
LHHIPBPA_02284	CDS	555	aroK	2.7.1.71	COG0703	Shikimate kinase 1
LHHIPBPA_02285	CDS	900	xerD			Tyrosine recombinase XerD
LHHIPBPA_02286	CDS	951	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
LHHIPBPA_02287	CDS	579	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_02288	CDS	474				hypothetical protein
LHHIPBPA_02289	CDS	1710	atm1		COG5265	ATM1-type heavy metal exporter
LHHIPBPA_02290	CDS	1371	radA	3.6.4.-	COG1066	DNA repair protein RadA
LHHIPBPA_02291	CDS	597				hypothetical protein
LHHIPBPA_02292	CDS	1515	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LHHIPBPA_02293	CDS	345				hypothetical protein
LHHIPBPA_02294	CDS	753	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
LHHIPBPA_02295	CDS	396				hypothetical protein
LHHIPBPA_02296	CDS	1623	der		COG1160	GTPase Der
LHHIPBPA_02297	CDS	1419	bamB			Outer membrane protein assembly factor BamB
LHHIPBPA_02298	CDS	789				hypothetical protein
LHHIPBPA_02299	CDS	837	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
LHHIPBPA_02300	CDS	414				hypothetical protein
LHHIPBPA_02301	CDS	561	sigE		COG1595	ECF RNA polymerase sigma factor SigE
LHHIPBPA_02302	CDS	405				hypothetical protein
LHHIPBPA_02303	CDS	324				hypothetical protein
LHHIPBPA_02304	CDS	540	rpoE		COG1595	ECF RNA polymerase sigma-E factor
LHHIPBPA_02305	CDS	420				hypothetical protein
LHHIPBPA_02306	CDS	1281	vgb	4.2.99.-		Virginiamycin B lyase
LHHIPBPA_02307	CDS	381				Cytochrome c2
LHHIPBPA_02308	CDS	348			COG1393	putative protein
LHHIPBPA_02309	CDS	492				hypothetical protein
LHHIPBPA_02310	CDS	3453	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
LHHIPBPA_02311	CDS	306				hypothetical protein
LHHIPBPA_02312	CDS	2088	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
LHHIPBPA_02313	CDS	1092				hypothetical protein
LHHIPBPA_02314	CDS	1002	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
LHHIPBPA_02315	CDS	1455	hldE		COG2870	Bifunctional protein HldE
LHHIPBPA_02316	CDS	864	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
LHHIPBPA_02317	CDS	1464	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
LHHIPBPA_02318	CDS	1221	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
LHHIPBPA_02319	CDS	717				IS481 family transposase ISStag2
LHHIPBPA_02320	CDS	639	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
LHHIPBPA_02321	CDS	1293	gltT			Proton/sodium-glutamate symport protein
LHHIPBPA_02322	CDS	1122	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
